Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].TicketId"", 14)",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].DeviceId"", 43)",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.053s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].DeviceCode"", ""N301"")",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.084s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].Desciption"", ""test"")",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.033s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].DeviceName"", ""Router TENDA N301 300Mbps Wireless N"")",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.074s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].CreateDate"", ""12:46 17/01/2019"")",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.060s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].CreateBy"", ""ADMIN"")",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.068s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestId"", 2)",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.041s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].AgencyId"", 31)",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.037s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].AgencyName"", ""The Coffee House - Chi nhánh số 1"")",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.072s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].AgencyAddress"", ""88 Ngô Tất Tố, Quận Bình Thạnh"")",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.038s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestCategoryId"", 3)",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceId"", 2)",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.051s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceName"", ""CAMERA"")",,,2019-02-13 17:11:24,2019-02-13 17:11:24,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceItemId"", 3)",,,2019-02-13 17:11:24,2019-02-13 17:11:25,0.064s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceItemName"", ""Camera không hiện màu"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.038s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestName"", ""The Coffee House - Chi nhánh số 1 - Camera không hiện màu"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestDesciption"", ""dsdsfdsfsfdfdsfdsfdsfdrgvrdfgdfgdfgdfgdffg"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].AgencyTelephone"", ""0397934468"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.057s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].CreateDate"", ""09:54 16/01/2019"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.065s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].UpdateDate"", ""17:30 17/01/2019"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].StartTime"", ""10:47 16/01/2019"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].EndTime"", ""15:38 18/01/2019"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.035s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestStatus"", ""Tạo mới"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.044s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestStatusValue"", 5)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.039s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestEstimationTime"", ""09:54 16/01/2019"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.042s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].NumberOfTicketDone"", 0)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].NumberOfTicket"", 1)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ITSupporterName"", ""Phạm Phú Tiến"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.028s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ITSupporterPhone"", ""0916512300"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].FeedBack"", ""So good"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Rating"", 4)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Priority"", ""Trung bình"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].PriorityValue"", 2)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Tickets[0].TicketId"", 2)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Tickets[0].DeviceId"", 45)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Tickets[0].DeviceCode"", ""KX-S2001CA4"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Tickets[0].Desciption"", null)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Tickets[0].DeviceName"", ""Camera KBVISION KX-S2001CA4"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Tickets[0].CreateDate"", ""09:54 16/01/2019"")",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Tickets[0].CreateBy"", null)",,,2019-02-13 17:11:25,2019-02-13 17:11:25,0.018s,FAILED
,,,,,,
Test Cases/Request/51RequestHistoryByAgency,,,2019-02-13 17:11:25,2019-02-13 17:11:30,4.538s,FAILED
"a = sendRequest(findTestObject(""Request/51RequestHistoryByAgency""))",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.136s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestId"", 23)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].AgencyId"", 3)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].AgencyName"", ""Passio 47 TCV"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.020s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].AgencyAddress"", ""47 Trần Cao Vân"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.043s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestCategoryId"", 3)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.035s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].ServiceId"", 2)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].ServiceName"", ""CAMERA"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.040s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].ServiceItemId"", 3)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].ServiceItemName"", ""Camera không hiện màu"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.047s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestName"", ""Camera không hiện màu"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestDesciption"", ""jejjse8"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].AgencyTelephone"", ""0966167423"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].CreateDate"", ""11:25 21/01/2019"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].UpdateDate"", ""11:40 21/01/2019"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].StartTime"", null)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].EndTime"", null)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestStatus"", ""Hoàn thành"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestStatusValue"", 3)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestEstimationTime"", ""11:25 21/01/2019"")",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].NumberOfTicketDone"", 0)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].NumberOfTicket"", 1)",,,2019-02-13 17:11:26,2019-02-13 17:11:26,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].ITSupporterName"", ""Chưa có người xử lý"")",,,2019-02-13 17:11:26,2019-02-13 17:11:27,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].ITSupporterPhone"", null)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.041s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].FeedBack"", null)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.021s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].Rating"", 0)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.018s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].Priority"", null)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.017s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].PriorityValue"", 0)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.021s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].TicketId"", 18)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].DeviceId"", 26)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.016s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].DeviceCode"", ""C9960SD"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].Desciption"", ""Thuộc mAgencyId: 3 thiết bị: Camera Xiaomi RES5Vấn đề: Camera không hiện màu"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].DeviceName"", ""Camera Xiaomi RES5"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.031s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].CreateDate"", ""11:25 21/01/2019"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Tickets[0].CreateBy"", null)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.019s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestId"", 11)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].AgencyId"", 3)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].AgencyName"", ""Passio 47 TCV"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.017s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].AgencyAddress"", ""47 Trần Cao Vân"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestCategoryId"", 3)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceId"", 14)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceName"", ""SOFTWARE"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceItemId"", 19)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceItemName"", ""Mở máy tính không lên"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestName"", ""Passio 47 TCV - Mở máy tính không lên"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestDesciption"", """")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].AgencyTelephone"", ""0966167423"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].CreateDate"", ""15:38 16/01/2019"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].UpdateDate"", ""15:38 16/01/2019"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].StartTime"", ""10:47 16/01/2019"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].EndTime"", null)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestStatus"", ""Hoàn thành"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.030s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestStatusValue"", 3)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestEstimationTime"", ""15:38 16/01/2019"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].NumberOfTicketDone"", 0)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.028s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].NumberOfTicket"", 0)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].ITSupporterName"", ""Chưa có người xử lý"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.021s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].ITSupporterPhone"", null)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].FeedBack"", null)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.021s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].Rating"", 4)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Priority"", null)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.019s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].PriorityValue"", 0)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.019s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestId"", 10)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].AgencyId"", 3)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].AgencyName"", ""Passio 47 TCV"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.014s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].AgencyAddress"", ""47 Trần Cao Vân"")",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.013s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestCategoryId"", 3)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].ServiceId"", 14)",,,2019-02-13 17:11:27,2019-02-13 17:11:27,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].ServiceName"", ""SOFTWARE"")",,,2019-02-13 17:11:27,2019-02-13 17:11:28,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].ServiceItemId"", 19)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].ServiceItemName"", ""Mở máy tính không lên"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestName"", ""Passio 47 TCV - Mở máy tính không lên"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestDesciption"", ""ádsad"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.028s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].AgencyTelephone"", ""0966167423"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].CreateDate"", ""15:36 16/01/2019"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].UpdateDate"", ""15:36 16/01/2019"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].StartTime"", ""10:47 16/01/2019"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].EndTime"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestStatus"", ""Hoàn thành"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.026s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestStatusValue"", 3)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.036s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestEstimationTime"", ""15:36 16/01/2019"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.031s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].NumberOfTicketDone"", 0)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.027s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].NumberOfTicket"", 0)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].ITSupporterName"", ""Chưa có người xử lý"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.028s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].ITSupporterPhone"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.040s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].FeedBack"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.018s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].Rating"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].Priority"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].PriorityValue"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestId"", 9)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.036s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].AgencyId"", 3)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].AgencyName"", ""Passio 47 TCV"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.037s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].AgencyAddress"", ""47 Trần Cao Vân"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestCategoryId"", 3)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].ServiceId"", 14)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].ServiceName"", ""SOFTWARE"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].ServiceItemId"", 19)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].ServiceItemName"", ""Mở máy tính không lên"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestName"", ""Passio 47 TCV - Mở máy tính không lên"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestDesciption"", """")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].AgencyTelephone"", ""0966167423"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].CreateDate"", ""15:10 16/01/2019"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].UpdateDate"", ""15:11 16/01/2019"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.012s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].StartTime"", ""10:47 16/01/2019"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].EndTime"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestStatus"", ""Hoàn thành"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.013s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestStatusValue"", 3)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.013s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestEstimationTime"", ""15:38 16/01/2019"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].NumberOfTicketDone"", 0)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.017s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.022s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].NumberOfTicket"", 0)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.012s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].ITSupporterName"", ""Chưa có người xử lý"")",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.014s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].ITSupporterPhone"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:28,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].FeedBack"", null)",,,2019-02-13 17:11:28,2019-02-13 17:11:29,0.015s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].Rating"", 4)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].Priority"", null)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.012s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].PriorityValue"", 0)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestId"", 7)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.013s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].AgencyId"", 3)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].AgencyName"", ""Passio 47 TCV"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].AgencyAddress"", ""47 Trần Cao Vân"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestCategoryId"", 3)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].ServiceId"", 14)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.013s,FAILED
